index,TP,FN,FP,TN,y_pred_proba,top_5_coefficients
7989,0,1,0,0,0.2485879160681743,"{'feature_39': -0.8233293267456498, 'feature_13': -0.44514927668546417, 'feature_24': 0.445064825140263, 'feature_23': -0.36589558652196735, 'feature_0': 0.3231541751413167}"
19902,1,0,0,0,0.9146110964264955,"{'feature_39': 0.9512616461097928, 'feature_27': 0.6419074602597516, 'feature_20': -0.5666463096602755, 'feature_2': 0.4464223098823106, 'feature_49': 0.35583278511821703}"
38307,1,0,0,0,0.894544359170502,"{'feature_23': 0.746469645997473, 'feature_6': 0.6627004629538997, 'feature_49': 0.3558646786767381, 'feature_28': -0.29284178464537614, 'feature_27': 0.2773170201279947}"
80616,1,0,0,0,0.7012292643006227,"{'feature_24': -1.4746586650367097, 'feature_20': 1.1679270815006644, 'feature_27': 0.5746335176798838, 'feature_39': 0.3898258564087202, 'feature_13': 0.3354285893892432}"
10443,0,0,0,1,0.045420659636763124,"{'feature_27': -0.8746859920635383, 'feature_2': -0.5714249536547407, 'feature_45': -0.5495289849400021, 'feature_13': -0.5252204434495191, 'feature_39': 0.5213078591723609}"
6832,1,0,0,0,0.8737070681834926,"{'feature_45': 1.1748468536616745, 'feature_23': 0.6868497709020408, 'feature_49': 0.48125655051539257, 'feature_18': -0.45988953259222326, 'feature_17': 0.36128666524892317}"
61882,1,0,0,0,0.8973759250896319,"{'feature_24': 0.7275098485771486, 'feature_49': 0.6131640451774811, 'feature_39': 0.5718568134722505, 'feature_2': -0.5288986941426945, 'feature_45': 0.5062023739760915}"
33886,0,0,1,0,0.619728367086215,"{'feature_39': 0.8649839110705091, 'feature_45': -0.5195839995139101, 'feature_28': -0.500232824962896, 'feature_20': 0.3747451776720062, 'feature_23': -0.3273298485403785}"
1692,0,0,0,1,0.32158972233732147,"{'feature_24': 1.1363793503197288, 'feature_39': 0.8509875523473264, 'feature_13': -0.7971925507616177, 'feature_27': 0.6691454297791004, 'feature_20': -0.6116310215126365}"
79157,0,0,1,0,0.768079834409535,"{'feature_39': 0.6670114671039551, 'feature_20': 0.503646843819659, 'feature_13': 0.37672712838448524, 'feature_30': 0.3245531560445088, 'feature_6': -0.31591549388012957}"
91572,0,0,1,0,0.6037883128334957,"{'feature_20': 1.0318914783258002, 'feature_27': -0.8882177479973505, 'feature_39': 0.8043510706302438, 'feature_24': 0.7470126728858779, 'feature_28': -0.5595162664838682}"
77772,0,0,0,1,0.09615970730469188,"{'feature_39': -0.6651822544237247, 'feature_13': -0.6293746338388001, 'feature_27': -0.5941303552475566, 'feature_3': -0.2652655765911437, 'feature_28': -0.25201270897633665}"
28723,0,1,0,0,0.30284431433085235,"{'feature_27': -0.5703004540047159, 'feature_13': -0.47402224376572444, 'feature_18': 0.47338841866965453, 'feature_30': -0.42608729513196725, 'feature_49': -0.35997868663743093}"
58380,0,0,1,0,0.8427650807276105,"{'feature_13': 0.8999271804591135, 'feature_45': -0.8216053711797962, 'feature_20': -0.4953903782087417, 'feature_6': 0.47984426704751326, 'feature_23': 0.418033238212827}"
3227,0,0,1,0,0.615222853484847,"{'feature_6': 0.9017683981721969, 'feature_0': 0.4388428614026873, 'feature_18': -0.32233121950257954, 'feature_25': -0.26749615880767896, 'feature_3': -0.24739934454944867}"
48687,1,0,0,0,0.6844675043604547,"{'feature_30': -1.0272747366593535, 'feature_23': 0.9372312009616942, 'feature_39': 0.6516327022617943, 'feature_28': 0.5424259351972864, 'feature_24': -0.46676562462314275}"
29660,1,0,0,0,0.7537265521648077,"{'feature_6': 0.5716980917106776, 'feature_23': 0.41973749182844383, 'feature_28': -0.4027337787972353, 'feature_27': 0.38144298212495287, 'feature_13': -0.31130544744740507}"
44779,1,0,0,0,0.7991815776587995,"{'feature_30': 0.5744050326685909, 'feature_27': -0.5071949231079319, 'feature_11': 0.3211140168129953, 'feature_24': -0.2948989860992039, 'feature_0': 0.2615163864872584}"
9902,0,0,0,1,0.12252189210811477,"{'feature_39': -0.8131154171685625, 'feature_23': 0.7914621075943513, 'feature_6': 0.6262504401465244, 'feature_27': -0.5117514032524598, 'feature_2': -0.5086938295323904}"
34915,0,0,1,0,0.5026755128504548,"{'feature_23': 0.7481029091762665, 'feature_20': -0.5334339274618627, 'feature_13': -0.514835246680062, 'feature_6': 0.5021548883239781, 'feature_30': 0.3557551138026455}"
17302,0,0,0,1,0.3013042301081202,"{'feature_6': 0.6814616082822127, 'feature_13': -0.533807853492519, 'feature_18': 0.4485389872526958, 'feature_41': 0.3894322384721998, 'feature_2': -0.3420235992539671}"
68757,0,0,0,1,0.07010784470690044,"{'feature_23': -0.709984286744731, 'feature_20': -0.5747890452369209, 'feature_0': -0.48147149730171324, 'feature_30': -0.4303905594477344, 'feature_6': -0.37056652833908377}"
2626,0,1,0,0,0.2135675726713723,"{'feature_24': -0.8281315721965827, 'feature_0': -0.8223817613063589, 'feature_2': -0.7346748582266465, 'feature_23': 0.7237560885165282, 'feature_20': 0.5279619413174198}"
96554,0,0,0,1,0.11331712607188223,"{'feature_39': 0.9942842436912165, 'feature_13': -0.7886744026354281, 'feature_2': -0.7443580707608718, 'feature_20': -0.5468033435485826, 'feature_27': -0.4985771007973522}"
37454,0,0,0,1,0.05294286028154609,"{'feature_39': 1.0592637316892475, 'feature_30': -0.7023829691457699, 'feature_49': -0.7006063806648285, 'feature_24': -0.5234200658231237, 'feature_23': -0.4871460252289112}"
86340,1,0,0,0,0.5620645300403213,"{'feature_39': 0.6685396450971646, 'feature_23': -0.49648539385508783, 'feature_30': -0.4913210357622172, 'feature_20': 0.4214517167034286, 'feature_41': 0.2564538142717905}"
83522,0,0,0,1,0.054120640086975196,"{'feature_27': -0.9282039720522643, 'feature_45': -0.7763475554160764, 'feature_13': -0.6979868629544769, 'feature_20': 0.5999855780383483, 'feature_6': 0.425520146021044}"
42744,1,0,0,0,0.5297813198754179,"{'feature_13': 0.3742786629833688, 'feature_23': -0.35004347408308084, 'feature_3': -0.34818487893505246, 'feature_24': 0.31854422113694014, 'feature_11': 0.2749857893590997}"
31997,1,0,0,0,0.7805831040178505,"{'feature_45': -0.7403110870250357, 'feature_27': 0.6548194029318386, 'feature_30': 0.6439575048637699, 'feature_39': -0.6295681673236359, 'feature_28': -0.5975696625212127}"
42248,1,0,0,0,0.6332427345821225,"{'feature_13': 1.09138823087818, 'feature_24': -0.6774113617215486, 'feature_39': 0.5624396772307264, 'feature_6': -0.5515049242873139, 'feature_17': -0.382532622359225}"
51157,1,0,0,0,0.6584606977545598,"{'feature_2': 1.1246651840612434, 'feature_23': 0.6614100554017852, 'feature_20': -0.4259980145434405, 'feature_45': -0.36962529109690945, 'feature_13': -0.3320410505349603}"
49472,0,0,0,1,0.4298750392350133,"{'feature_30': 0.7555899371071976, 'feature_39': -0.5899116673784236, 'feature_27': -0.4930344100891733, 'feature_6': 0.4840701356479241, 'feature_24': 0.4231799559877552}"
54814,1,0,0,0,0.9015352625850489,"{'feature_0': 0.8275054154752277, 'feature_6': 0.7018588990498011, 'feature_49': -0.5776003453865475, 'feature_2': -0.5092200141459221, 'feature_20': 0.5037099883684816}"
25284,0,1,0,0,0.4363314249261049,"{'feature_2': -0.4620014699071346, 'feature_49': 0.40113270035143467, 'feature_45': -0.3973208455210998, 'feature_28': -0.38629803600075635, 'feature_24': 0.3625080570542828}"
18620,0,0,0,1,0.456204059147444,"{'feature_13': 0.6787224503740124, 'feature_49': -0.5855379118898151, 'feature_6': 0.5680634931073489, 'feature_39': 0.34069493047983873, 'feature_45': -0.30293563121396705}"
43217,1,0,0,0,0.8837014795433766,"{'feature_27': 0.8778688900471037, 'feature_2': 0.6617344601661979, 'feature_13': -0.609820164626811, 'feature_30': 0.5408826803030674, 'feature_18': 0.49872604186899405}"
17609,1,0,0,0,0.9724914598956684,"{'feature_39': 1.0960846971966112, 'feature_6': 0.6413092671386401, 'feature_45': 0.38820813729002257, 'feature_27': 0.3411285981619017, 'feature_23': 0.298548399053836}"
33802,1,0,0,0,0.7412234234524977,"{'feature_39': 0.8079068709084654, 'feature_45': -0.5706835952064272, 'feature_23': -0.3973861487925517, 'feature_2': 0.3465264246343688, 'feature_41': 0.28229165433863}"
56281,1,0,0,0,0.972275283814775,"{'feature_24': 1.2617974277118544, 'feature_20': 0.7803566329336515, 'feature_49': 0.474911935411622, 'feature_39': 0.3819343894543136, 'feature_0': 0.38088598142611363}"
788,1,0,0,0,0.8977447053403903,"{'feature_27': 0.808545311979053, 'feature_13': 0.6652445408476206, 'feature_49': 0.5643784077304453, 'feature_18': -0.4278014645136644, 'feature_3': 0.4122678090356192}"
11530,0,0,0,1,0.013410861751986388,"{'feature_13': -0.9097513857143267, 'feature_27': -0.6393432552848047, 'feature_45': -0.6311649005751538, 'feature_28': -0.5314708998652905, 'feature_2': -0.4339341411973017}"
75517,0,0,1,0,0.7988503266338406,"{'feature_20': 1.1371464039295716, 'feature_27': 0.5341541196123938, 'feature_6': -0.5038391666190236, 'feature_45': -0.4251738204926146, 'feature_2': 0.40449355208121685}"
32060,0,0,0,1,0.4909296757330026,"{'feature_24': -0.8768981371232978, 'feature_23': 0.7277013306225787, 'feature_6': 0.5967207183546949, 'feature_39': -0.36435670819213123, 'feature_0': 0.32044998102469774}"
42223,0,0,0,1,0.07997476553163048,"{'feature_20': -1.2054410463961702, 'feature_6': -0.9309184494248337, 'feature_13': -0.7039526501464227, 'feature_24': -0.6695425841575993, 'feature_0': 0.5456227113053373}"
75384,0,0,0,1,0.06756249857260885,"{'feature_27': -0.8762887793909567, 'feature_23': -0.6407485300402549, 'feature_20': 0.5966102183160196, 'feature_28': -0.41982267231095804, 'feature_2': -0.3253356537588003}"
52785,0,0,0,1,0.24177240236052142,"{'feature_20': 0.8698369602012367, 'feature_49': 0.5595227948082364, 'feature_13': 0.44227314744126894, 'feature_0': -0.4364961873986678, 'feature_27': -0.4279215514093086}"
95,1,0,0,0,0.8320379767970919,"{'feature_23': 0.5816820586809143, 'feature_24': 0.4401457930419989, 'feature_3': 0.38370874014544326, 'feature_13': -0.33660639918733387, 'feature_0': -0.2375202310532391}"
98114,0,0,0,1,0.18103559594445176,"{'feature_6': 0.8582120886696013, 'feature_39': -0.7858301697828329, 'feature_23': 0.4700072679786055, 'feature_3': 0.4626423875620814, 'feature_45': -0.4375433524452931}"
93907,0,1,0,0,0.25404112514192584,"{'feature_39': -1.413997906099263, 'feature_3': 1.010200498389754, 'feature_0': -0.49000489845734285, 'feature_41': -0.4457963608700187, 'feature_30': 0.4450351244660332}"
78464,1,0,0,0,0.5533516832640327,"{'feature_28': -0.5945820758473154, 'feature_45': -0.590469716504123, 'feature_0': -0.5609411023808991, 'feature_23': 0.5519961992782678, 'feature_24': 0.4199889230806796}"
66902,1,0,0,0,0.79221898868488,"{'feature_13': 0.6766186473003579, 'feature_45': -0.6121741992255796, 'feature_39': 0.5667272671950931, 'feature_23': -0.5125284269318647, 'feature_18': 0.5069331663046274}"
95892,1,0,0,0,0.5400076060063238,"{'feature_24': -1.171359805800654, 'feature_20': 0.755297928431372, 'feature_30': -0.7199680448769551, 'feature_39': 0.659446472850834, 'feature_27': 0.5630666024655923}"
62684,1,0,0,0,0.5816661814152922,"{'feature_13': 0.43418156668725855, 'feature_27': 0.3903704206576592, 'feature_20': 0.3876607635778321, 'feature_39': -0.3858073431846027, 'feature_24': 0.37627444633635165}"
28679,0,0,0,1,0.045774987530359294,"{'feature_27': -1.2129525091600615, 'feature_6': -0.8953579575093537, 'feature_23': -0.592769795464032, 'feature_30': -0.44006932116561964, 'feature_41': 0.35546014973557055}"
53541,0,0,0,1,0.4418339924350071,"{'feature_20': 1.0318635239766512, 'feature_24': -0.7633228212910763, 'feature_27': -0.5037439437329319, 'feature_28': -0.45679015588508426, 'feature_45': -0.4035517325623956}"
50888,1,0,0,0,0.6703742764745251,"{'feature_39': 0.5992778190355825, 'feature_2': -0.360252086878584, 'feature_49': 0.334841159410301, 'feature_24': -0.3259350698362858, 'feature_28': 0.27664127327364446}"
20267,1,0,0,0,0.5483611271238708,"{'feature_24': -0.7549598676688761, 'feature_30': 0.6741146018280713, 'feature_39': -0.5288373052894314, 'feature_20': 0.47308705013771835, 'feature_0': 0.42893788248912984}"
71686,1,0,0,0,0.9409557928871568,"{'feature_6': 1.0757972106828846, 'feature_39': 0.9220881555697243, 'feature_27': 0.7446589993535768, 'feature_23': 0.663914536686241, 'feature_20': -0.6515698449684677}"
98290,0,1,0,0,0.3593987447977092,"{'feature_39': 1.1501115864752522, 'feature_6': -0.5914779885634457, 'feature_24': -0.5474450350705936, 'feature_45': -0.4247421846348084, 'feature_17': -0.33111908664771944}"
58387,1,0,0,0,0.7710280992545697,"{'feature_20': 0.7755307038995848, 'feature_27': -0.42734583498063844, 'feature_0': 0.41506963887570414, 'feature_6': 0.37521857308410644, 'feature_13': -0.3409867153333568}"
10123,0,0,0,1,0.10256333239966589,"{'feature_23': 0.9000326666017485, 'feature_2': -0.5862706809426046, 'feature_45': -0.4988739080561125, 'feature_13': -0.47745468159767523, 'feature_27': -0.45210842327678413}"
16909,0,0,0,1,0.16502213874162433,"{'feature_13': -0.5937551727581712, 'feature_20': -0.4977136142504409, 'feature_6': 0.4706800378094052, 'feature_23': 0.35026349947739205, 'feature_27': -0.3090398069678844}"
51460,0,0,1,0,0.6705918346719556,"{'feature_30': 0.8563790067734082, 'feature_20': 0.6538790658912133, 'feature_49': -0.6371863722231992, 'feature_24': 0.5373240092984447, 'feature_23': 0.5092130816778417}"
11270,0,1,0,0,0.3271428991434401,"{'feature_49': 0.582971205251397, 'feature_13': -0.5440604140509292, 'feature_3': 0.48910096304437545, 'feature_0': -0.48891297495114766, 'feature_28': -0.42218753148911176}"
39890,0,1,0,0,0.17343648867052341,"{'feature_28': -0.5717284866861609, 'feature_0': -0.5446300410524925, 'feature_39': 0.5293086782905405, 'feature_2': -0.5185587109939256, 'feature_20': 0.5008767952867166}"
61903,0,0,1,0,0.7825468724882968,"{'feature_49': 0.7889356243405455, 'feature_27': -0.7661499903112633, 'feature_23': 0.6838452726015053, 'feature_39': 0.45555008261605645, 'feature_45': 0.4232779082620655}"
44886,0,0,0,1,0.4291611773177377,"{'feature_39': -0.8300622153787213, 'feature_20': 0.824376883924096, 'feature_49': -0.7697701212621672, 'feature_13': 0.7390164781734304, 'feature_30': 0.5447688641584447}"
21142,1,0,0,0,0.8577940742868989,"{'feature_27': 0.8667339100427706, 'feature_39': 0.6253852786848454, 'feature_49': 0.47742352596216814, 'feature_20': 0.4633700920273661, 'feature_30': -0.4038496975325475}"
27109,0,0,0,1,0.09325792833141215,"{'feature_6': -0.57902240268328, 'feature_49': -0.5456319854013005, 'feature_20': -0.5304227090758425, 'feature_0': -0.4983614661165399, 'feature_11': -0.4334298030788798}"
15334,0,0,0,1,0.20644640623575997,"{'feature_27': -0.9541161906772287, 'feature_24': -0.8417382371004133, 'feature_23': 0.7357256700065534, 'feature_6': 0.658973991981549, 'feature_49': -0.45864579625323537}"
72375,0,1,0,0,0.39669360875347787,"{'feature_39': 0.8983304927767698, 'feature_6': -0.6825506082049771, 'feature_20': 0.6711696733998211, 'feature_13': -0.6492594445842924, 'feature_49': 0.5575743899012809}"
46565,1,0,0,0,0.9899543355142205,"{'feature_27': 0.9988045808745288, 'feature_13': -0.8374298649733904, 'feature_49': 0.8122246974182333, 'feature_23': 0.7702236972984174, 'feature_24': 0.68981484176296}"
94921,1,0,0,0,0.9778299815116545,"{'feature_27': 0.8134045806225298, 'feature_39': 0.7820843897155216, 'feature_6': 0.5926917622580974, 'feature_28': -0.5414483481630895, 'feature_24': 0.5290419799582081}"
73037,0,0,0,1,0.12539465420779955,"{'feature_23': -0.587443235164089, 'feature_28': -0.5241529931744647, 'feature_20': 0.3325390723883434, 'feature_18': 0.3094758100053642, 'feature_45': -0.2880038306135445}"
37172,0,0,0,1,0.2227942688407725,"{'feature_24': -1.1806756966821512, 'feature_45': 0.8223213279514944, 'feature_20': -0.7533809617608969, 'feature_6': 0.7387786452014986, 'feature_13': -0.7381109674867761}"
42183,0,1,0,0,0.497702560294991,"{'feature_6': -0.5143386794700854, 'feature_13': 0.4503468919231106, 'feature_3': -0.4322214670010649, 'feature_24': -0.40241893486480507, 'feature_49': 0.3183938022494358}"
70877,0,0,0,1,0.21520801647048202,"{'feature_20': -0.8572275763464933, 'feature_6': -0.6469134691206969, 'feature_3': -0.4729944005872722, 'feature_23': -0.43193741413248626, 'feature_41': 0.4014888961423612}"
63237,0,0,0,1,0.27112707068502623,"{'feature_39': -1.0505434277078523, 'feature_24': -0.9045093199571846, 'feature_30': 0.7112110732359793, 'feature_45': 0.6586914916667685, 'feature_20': 0.4823930969136026}"
57606,0,0,1,0,0.5691854615608403,"{'feature_27': 1.0105247362179144, 'feature_39': 0.5383427409321682, 'feature_24': -0.4851637408916986, 'feature_23': -0.45875449388305234, 'feature_45': -0.4199934879703891}"
14536,0,0,1,0,0.7213191795383475,"{'feature_39': 0.666152794220216, 'feature_27': -0.5487862661804507, 'feature_20': 0.5050076017571972, 'feature_49': 0.5048542254516335, 'feature_24': -0.3320418530289516}"
13840,0,0,0,1,0.27866017399673054,"{'feature_24': -1.0421350324061995, 'feature_27': -0.7303344215366472, 'feature_28': -0.5767075204616634, 'feature_23': 0.5751600711994846, 'feature_49': 0.570516395088016}"
54950,0,0,0,1,0.3510508532345895,"{'feature_6': 0.22061819728119444, 'feature_11': -0.19896075346037637, 'feature_49': -0.19864956143508775, 'feature_45': 0.19340756899418438, 'feature_27': -0.18314351502902568}"
40212,0,1,0,0,0.3677187394542885,"{'feature_24': -1.0757174226018469, 'feature_20': 0.5740888548852542, 'feature_23': 0.4969213412160169, 'feature_28': -0.48689052555743684, 'feature_13': 0.3449785434987241}"
96470,1,0,0,0,0.8879750968841282,"{'feature_27': 0.7938836411492606, 'feature_24': -0.7331908188868181, 'feature_23': 0.6846469334177667, 'feature_30': 0.5196365660747692, 'feature_2': -0.4977443947816316}"
47704,1,0,0,0,0.6965270363735836,"{'feature_6': 0.7715998593220111, 'feature_49': -0.5030600277033694, 'feature_17': 0.49161033739115206, 'feature_13': 0.46884690004917523, 'feature_45': 0.43815269087031883}"
84184,1,0,0,0,0.7975676019209593,"{'feature_49': 0.6579903766134643, 'feature_39': 0.48736278946198053, 'feature_24': 0.4820907684594176, 'feature_30': 0.4088434077855353, 'feature_45': -0.3635736937288562}"
70446,1,0,0,0,0.7612244032604658,"{'feature_13': 0.8096634823409946, 'feature_24': -0.7699780830775422, 'feature_20': 0.5669170099687448, 'feature_39': -0.49116178893451545, 'feature_23': 0.3812373440907}"
51893,0,0,0,1,0.20075838425439907,"{'feature_39': -0.9248846676580533, 'feature_20': -0.487087019784189, 'feature_18': 0.4862254277309354, 'feature_13': -0.4315061715699465, 'feature_28': 0.3931777425302535}"
47810,1,0,0,0,0.9491989983594397,"{'feature_23': 0.9436569113491552, 'feature_6': 0.6257069962776678, 'feature_49': 0.5742474881412939, 'feature_27': 0.5188242122192787, 'feature_20': 0.4326889957973411}"
36223,1,0,0,0,0.9538130883563285,"{'feature_0': 1.1290798396088857, 'feature_24': 0.9944184202894643, 'feature_28': 0.6442344687246718, 'feature_45': 0.5027431726464048, 'feature_3': -0.4700913514566699}"
83027,0,1,0,0,0.24144403997584785,"{'feature_39': 0.6876824634463632, 'feature_20': -0.4552350036532055, 'feature_2': 0.4393074531518658, 'feature_49': -0.41683737324663905, 'feature_3': -0.406957965022261}"
63859,1,0,0,0,0.7847874765351045,"{'feature_49': 0.5785085787022652, 'feature_24': 0.5539189576453092, 'feature_20': 0.43061223012630667, 'feature_39': -0.38021803407946664, 'feature_23': 0.3498314227702266}"
34002,0,1,0,0,0.08536461208897447,"{'feature_6': -1.0425350802795361, 'feature_13': 0.6805433433800369, 'feature_24': -0.6783255904482461, 'feature_20': 0.561684087675714, 'feature_23': -0.5232031382502557}"
54794,0,0,0,1,0.0060775903121435704,"{'feature_39': -1.4026725194378862, 'feature_27': -1.1873840443881658, 'feature_6': -0.8781994915221963, 'feature_24': -0.6868365436217192, 'feature_23': -0.5502571470447234}"
80744,0,0,0,1,0.09496083791966262,"{'feature_23': -0.7709001985567813, 'feature_39': -0.6466967339270312, 'feature_6': -0.33167988179526947, 'feature_3': -0.2538354241081117, 'feature_18': 0.24522581774345512}"
20993,0,0,0,1,0.36843972290673094,"{'feature_0': 0.4247697826290321, 'feature_20': 0.39526133604305436, 'feature_6': 0.22543587906146526, 'feature_45': -0.21306189749229223, 'feature_39': -0.205634778585499}"
21569,1,0,0,0,0.6374549392416511,"{'feature_6': -0.6743166888471439, 'feature_49': 0.6736875767990722, 'feature_0': -0.5400582675731375, 'feature_20': 0.4125043736701441, 'feature_30': 0.29135427629452787}"
81386,1,0,0,0,0.5764352169722353,"{'feature_20': 1.1246328072962795, 'feature_2': -0.822070392927585, 'feature_39': 0.6171901976967548, 'feature_27': -0.5590466863387227, 'feature_25': 0.36356452803890904}"
91715,0,0,1,0,0.5396732105186307,"{'feature_27': 1.0660384241948164, 'feature_23': -0.7142683185736749, 'feature_0': -0.29269696894140174, 'feature_18': -0.26748565785019474, 'feature_28': 0.25337268927105544}"
4421,1,0,0,0,0.9495131858205452,"{'feature_39': 0.9896243380578369, 'feature_13': 0.8738855957605759, 'feature_0': -0.7010689586491801, 'feature_6': 0.5760891545767861, 'feature_24': 0.5064443219375722}"
1171,1,0,0,0,0.7349039008311192,"{'feature_6': 0.6551422518309528, 'feature_39': 0.62236497981606, 'feature_20': -0.5600104710922637, 'feature_45': 0.40613365343256197, 'feature_24': -0.32730868286548753}"
4045,0,0,0,1,0.07879571509330488,"{'feature_20': -0.8389424703851375, 'feature_3': -0.5741701844429199, 'feature_24': -0.5384790594154015, 'feature_6': -0.47875848678196625, 'feature_39': -0.4250673629299768}"
45019,0,0,1,0,0.5436395342086021,"{'feature_13': 0.8109189037758662, 'feature_30': -0.6317670237782531, 'feature_2': 0.5950020584427865, 'feature_45': -0.470980528278029, 'feature_39': -0.37400872868875856}"
17329,0,0,0,1,0.08188891037505233,"{'feature_13': -1.137924692576265, 'feature_24': -0.7401557832915133, 'feature_23': -0.47592348066232076, 'feature_27': -0.4706476875844884, 'feature_3': 0.35757247209613796}"
42456,1,0,0,0,0.7634356605721389,"{'feature_39': 0.7089884421673549, 'feature_20': 0.6749835230780422, 'feature_45': -0.4580354978079768, 'feature_41': 0.4084863857998939, 'feature_49': 0.3519637648153738}"
60949,0,0,1,0,0.5356023642780278,"{'feature_24': 0.576358371182471, 'feature_28': -0.4232041698601862, 'feature_30': -0.40050939648659806, 'feature_23': -0.38442352786534506, 'feature_20': 0.3748482025206098}"
83126,1,0,0,0,0.9432241806210349,"{'feature_0': 0.812862389377514, 'feature_13': -0.7520722648222993, 'feature_6': 0.6536022979352535, 'feature_18': 0.5691426028029343, 'feature_30': 0.38313581897537236}"
34479,0,0,1,0,0.6718740532016558,"{'feature_23': 0.52675422832256, 'feature_30': 0.5071363144091556, 'feature_20': 0.498871123228047, 'feature_28': -0.42944216457550133, 'feature_2': -0.3404257548312275}"
69118,0,0,1,0,0.654047749016352,"{'feature_24': -1.0097518574469746, 'feature_49': 0.7109908354627315, 'feature_20': 0.4521369236373031, 'feature_18': 0.32585713954830575, 'feature_6': -0.2961683499067922}"
98179,0,0,1,0,0.7584063196984582,"{'feature_27': 0.5428387822166167, 'feature_41': -0.4648972918499286, 'feature_18': -0.4610756981197228, 'feature_2': 0.45152208709974845, 'feature_39': -0.38859646638646117}"
84300,0,0,1,0,0.508270460031577,"{'feature_20': 0.8814858722243482, 'feature_13': -0.8099837562349691, 'feature_6': -0.6053218296880398, 'feature_27': -0.4134052417220834, 'feature_18': 0.3714265585817306}"
53881,1,0,0,0,0.8237869487663765,"{'feature_39': 1.1514030652576515, 'feature_23': -1.0477904563649083, 'feature_0': 0.604599811715438, 'feature_28': 0.4786026236878503, 'feature_6': -0.44272273621279384}"
49499,1,0,0,0,0.6245461290887553,"{'feature_6': 0.49379618311297063, 'feature_3': -0.4279435442691443, 'feature_20': 0.3660458443539821, 'feature_49': 0.35334068677588604, 'feature_45': 0.31766499285671185}"
80362,1,0,0,0,0.876480419515467,"{'feature_13': 1.0550243467231901, 'feature_20': 0.8144133328140867, 'feature_39': -0.5660378928961214, 'feature_6': 0.5273445662652727, 'feature_3': 0.36165847509222215}"
23313,0,0,1,0,0.5450789505352291,"{'feature_24': -1.3159111572061966, 'feature_49': 0.5787337413924509, 'feature_39': 0.4162452341184623, 'feature_2': -0.3861531132469618, 'feature_25': 0.2721975359407894}"
49822,1,0,0,0,0.8911294067200908,"{'feature_20': -0.8041396773493668, 'feature_27': 0.5539110128795773, 'feature_23': 0.551272475076073, 'feature_6': 0.5507494708618796, 'feature_0': 0.4779473430609527}"
39068,0,0,1,0,0.6601855491626535,"{'feature_39': 0.8244276578140504, 'feature_49': 0.7825741555738073, 'feature_20': -0.6191340364064443, 'feature_27': 0.4511157872873645, 'feature_24': -0.41893296691777976}"
18896,0,0,0,1,0.34402580900110036,"{'feature_24': -0.7341459824960913, 'feature_41': 0.6089277209104418, 'feature_20': -0.6065601924866935, 'feature_6': -0.5399155533290217, 'feature_0': 0.5254914940344916}"
85093,0,0,0,1,0.445860290381701,"{'feature_23': -0.5058158424791735, 'feature_6': 0.4047812979660301, 'feature_24': 0.3597322647134935, 'feature_27': -0.3364793300597178, 'feature_0': 0.335277225282195}"
14461,0,1,0,0,0.10669598509960254,"{'feature_13': -0.7405247026131396, 'feature_30': -0.5583521356591844, 'feature_49': 0.47750347924334996, 'feature_39': 0.4564283823934535, 'feature_27': 0.39948638983258056}"
51892,1,0,0,0,0.7325028950764118,"{'feature_23': 0.767998116174949, 'feature_0': -0.6209557354846765, 'feature_27': 0.48104934736253996, 'feature_2': -0.4667226259258909, 'feature_28': -0.4413396752250773}"
27670,0,0,0,1,0.10595695414027363,"{'feature_13': -0.9190322386052591, 'feature_27': -0.9050802635225744, 'feature_20': 0.562131583956969, 'feature_39': -0.5325129294465755, 'feature_3': -0.4513407118485608}"
63409,0,0,0,1,0.35765831120726227,"{'feature_6': 0.6210407128433795, 'feature_23': 0.5789005339842211, 'feature_45': -0.5266832385027912, 'feature_27': -0.4974160834332193, 'feature_13': -0.39801163868499906}"
96560,1,0,0,0,0.6691615012982516,"{'feature_20': 0.8987374602039396, 'feature_24': -0.6980048774361888, 'feature_30': 0.3914319681321632, 'feature_45': -0.3591889303438932, 'feature_39': 0.24661363901147057}"
88140,0,0,0,1,0.2995878016543065,"{'feature_20': -0.8814833806587917, 'feature_24': 0.7456774716302783, 'feature_13': -0.6592637098965276, 'feature_17': -0.3333313197180994, 'feature_25': 0.31846282530824865}"
34507,1,0,0,0,0.5762099112281078,"{'feature_27': 0.5381624035175442, 'feature_49': 0.44817554162873313, 'feature_30': 0.36830033274257995, 'feature_45': -0.35328156434279284, 'feature_28': -0.35242883417922705}"
70608,1,0,0,0,0.9853708087906363,"{'feature_20': 0.882828435154473, 'feature_27': 0.8665993523727273, 'feature_6': 0.8209308738638558, 'feature_49': 0.4931987889553588, 'feature_18': 0.35868164131449737}"
96360,0,0,0,1,0.45846746788887355,"{'feature_39': 0.8323201325236327, 'feature_6': 0.4754205093522078, 'feature_20': -0.442004486851201, 'feature_41': -0.3605174316445867, 'feature_13': -0.287215225594437}"
72818,0,0,0,1,0.34931262890564607,"{'feature_24': -0.916709629441362, 'feature_30': 0.3629510838826688, 'feature_45': 0.35276981609224084, 'feature_41': -0.27602234757242344, 'feature_0': 0.2487517761410922}"
