index,TP,FN,FP,TN,y_pred_proba,top_5_features
50097,0,0,1,0,0.8174405150043668,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_4']"
36625,0,0,0,1,0.2804937650696693,"['feature_48', 'feature_49', 'feature_13', 'feature_12', 'feature_41']"
6106,0,0,0,1,0.15055872406617374,"['feature_1', 'feature_0', 'feature_40', 'feature_41', 'feature_35']"
88748,0,1,0,0,0.14882379485109543,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_46']"
34468,0,1,0,0,0.37019854881612896,"['feature_12', 'feature_13', 'feature_48', 'feature_49', 'feature_5']"
1348,0,0,1,0,0.7293492237265895,"['feature_40', 'feature_41', 'feature_1', 'feature_0', 'feature_26']"
28267,0,0,1,0,0.6210870290652216,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_1']"
80416,0,0,0,1,0.4219430134091717,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_41']"
54668,0,0,1,0,0.5934130647109228,"['feature_41', 'feature_40', 'feature_48', 'feature_49', 'feature_12']"
18485,1,0,0,0,0.7627502787837868,"['feature_46', 'feature_47', 'feature_7', 'feature_6', 'feature_0']"
66070,0,0,0,1,0.24648229683259626,"['feature_4', 'feature_5', 'feature_12', 'feature_13', 'feature_27']"
82466,0,0,0,1,0.027824342098620235,"['feature_13', 'feature_12', 'feature_40', 'feature_41', 'feature_47']"
21054,1,0,0,0,0.8782178894502946,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_6']"
27107,0,0,0,1,0.3444264221431524,"['feature_12', 'feature_13', 'feature_0', 'feature_1', 'feature_41']"
92684,0,0,0,1,0.3830797842841131,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_13']"
55634,0,1,0,0,0.4550449474526332,"['feature_49', 'feature_48', 'feature_26', 'feature_27', 'feature_12']"
92852,0,0,1,0,0.5934313342796216,"['feature_41', 'feature_40', 'feature_48', 'feature_49', 'feature_13']"
1199,1,0,0,0,0.601667177160048,"['feature_0', 'feature_1', 'feature_49', 'feature_48', 'feature_13']"
34645,1,0,0,0,0.7030830099307798,"['feature_36', 'feature_37', 'feature_4', 'feature_5', 'feature_46']"
75909,0,0,0,1,0.2435907880257249,"['feature_13', 'feature_12', 'feature_41', 'feature_40', 'feature_0']"
7105,1,0,0,0,0.9081979938370344,"['feature_40', 'feature_41', 'feature_0', 'feature_1', 'feature_49']"
42142,0,0,0,1,0.09856904058289505,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_34']"
9016,0,1,0,0,0.41668282894990566,"['feature_26', 'feature_27', 'feature_48', 'feature_49', 'feature_46']"
45080,1,0,0,0,0.8887860557697442,"['feature_46', 'feature_47', 'feature_0', 'feature_1', 'feature_48']"
65390,1,0,0,0,0.7925232419890477,"['feature_13', 'feature_12', 'feature_48', 'feature_49', 'feature_41']"
50088,1,0,0,0,0.6198058811358684,"['feature_46', 'feature_47', 'feature_37', 'feature_36', 'feature_49']"
79461,1,0,0,0,0.9841956581137,"['feature_49', 'feature_48', 'feature_1', 'feature_0', 'feature_13']"
32347,0,1,0,0,0.19503283607837185,"['feature_46', 'feature_47', 'feature_41', 'feature_40', 'feature_27']"
35639,1,0,0,0,0.8782377248996786,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_37']"
58195,1,0,0,0,0.5810666765404506,"['feature_1', 'feature_0', 'feature_49', 'feature_48', 'feature_46']"
12826,0,0,0,1,0.23482654572273248,"['feature_48', 'feature_49', 'feature_4', 'feature_5', 'feature_36']"
88018,1,0,0,0,0.8423163261439628,"['feature_49', 'feature_48', 'feature_26', 'feature_27', 'feature_37']"
94992,1,0,0,0,0.7758325712046347,"['feature_13', 'feature_12', 'feature_26', 'feature_27', 'feature_4']"
73462,0,1,0,0,0.4549895550401411,"['feature_40', 'feature_41', 'feature_47', 'feature_46', 'feature_36']"
17236,0,1,0,0,0.4338480670251936,"['feature_13', 'feature_12', 'feature_48', 'feature_49', 'feature_1']"
91728,1,0,0,0,0.5984679737240585,"['feature_40', 'feature_41', 'feature_46', 'feature_47', 'feature_27']"
27067,0,0,0,1,0.2774934916172714,"['feature_0', 'feature_1', 'feature_46', 'feature_47', 'feature_26']"
45626,0,1,0,0,0.2990438448269786,"['feature_13', 'feature_12', 'feature_4', 'feature_5', 'feature_27']"
38430,1,0,0,0,0.6311164286799861,"['feature_12', 'feature_13', 'feature_5', 'feature_4', 'feature_0']"
17516,0,0,0,1,0.24422773620507357,"['feature_7', 'feature_6', 'feature_48', 'feature_49', 'feature_46']"
79000,0,0,1,0,0.6341754824041006,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_36']"
15757,1,0,0,0,0.9854405917530599,"['feature_27', 'feature_26', 'feature_40', 'feature_41', 'feature_48']"
35000,0,1,0,0,0.360118984811803,"['feature_47', 'feature_46', 'feature_37', 'feature_36', 'feature_6']"
15927,1,0,0,0,0.924916486995875,"['feature_47', 'feature_46', 'feature_49', 'feature_48', 'feature_12']"
28745,0,0,0,1,0.16785995337648704,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_37']"
90339,0,0,0,1,0.11985068809890154,"['feature_41', 'feature_40', 'feature_37', 'feature_36', 'feature_26']"
3707,0,1,0,0,0.20749940446099915,"['feature_12', 'feature_13', 'feature_23', 'feature_22', 'feature_36']"
97723,1,0,0,0,0.7436397471648749,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_5']"
68713,1,0,0,0,0.6349148267546594,"['feature_26', 'feature_27', 'feature_41', 'feature_40', 'feature_36']"
14051,0,0,0,1,0.15905370558950777,"['feature_27', 'feature_26', 'feature_48', 'feature_49', 'feature_46']"
93670,1,0,0,0,0.9254644869410317,"['feature_40', 'feature_41', 'feature_49', 'feature_48', 'feature_46']"
99621,0,0,1,0,0.5574788468861531,"['feature_48', 'feature_49', 'feature_40', 'feature_41', 'feature_5']"
89078,0,1,0,0,0.19564609706042044,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_12']"
66461,0,0,1,0,0.7654630016799101,"['feature_4', 'feature_5', 'feature_7', 'feature_6', 'feature_46']"
33047,1,0,0,0,0.8870326378775042,"['feature_41', 'feature_40', 'feature_37', 'feature_36', 'feature_46']"
89821,0,0,1,0,0.593302939345896,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_0']"
20638,1,0,0,0,0.9845036926214712,"['feature_41', 'feature_40', 'feature_26', 'feature_27', 'feature_13']"
68869,0,1,0,0,0.25469798826110845,"['feature_26', 'feature_27', 'feature_40', 'feature_41', 'feature_23']"
43609,1,0,0,0,0.9898477257388201,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_5']"
53265,1,0,0,0,0.5419270909727741,"['feature_46', 'feature_47', 'feature_37', 'feature_36', 'feature_41']"
5979,1,0,0,0,0.9582799177193303,"['feature_7', 'feature_6', 'feature_40', 'feature_41', 'feature_36']"
67714,1,0,0,0,0.5224739046085479,"['feature_7', 'feature_6', 'feature_26', 'feature_27', 'feature_47']"
66589,0,1,0,0,0.3110536494869383,"['feature_4', 'feature_5', 'feature_26', 'feature_27', 'feature_13']"
23721,0,1,0,0,0.3370461740162307,"['feature_26', 'feature_27', 'feature_49', 'feature_48', 'feature_40']"
88264,0,0,0,1,0.13821824118843073,"['feature_41', 'feature_40', 'feature_26', 'feature_27', 'feature_34']"
33560,0,0,0,1,0.40291448124954476,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_13']"
87078,0,0,0,1,0.005697373917402068,"['feature_13', 'feature_12', 'feature_46', 'feature_47', 'feature_1']"
21743,0,0,0,1,0.24588126117631273,"['feature_0', 'feature_1', 'feature_46', 'feature_47', 'feature_41']"
40450,0,0,0,1,0.18096197486398313,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_4']"
54865,0,0,0,1,0.21102332636585153,"['feature_4', 'feature_5', 'feature_37', 'feature_36', 'feature_27']"
83207,0,1,0,0,0.23815134328889823,"['feature_26', 'feature_27', 'feature_12', 'feature_13', 'feature_1']"
77700,1,0,0,0,0.7800272614663573,"['feature_26', 'feature_27', 'feature_36', 'feature_37', 'feature_5']"
68856,1,0,0,0,0.5159079663409237,"['feature_12', 'feature_13', 'feature_0', 'feature_1', 'feature_47']"
16912,0,1,0,0,0.352173103293835,"['feature_41', 'feature_40', 'feature_0', 'feature_1', 'feature_13']"
17657,0,0,0,1,0.2162455293286671,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_35']"
10187,0,0,0,1,0.025821598866143998,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_27']"
14883,0,0,0,1,0.10415215189860076,"['feature_12', 'feature_13', 'feature_47', 'feature_46', 'feature_27']"
71207,0,0,0,1,0.2975015238577462,"['feature_47', 'feature_46', 'feature_0', 'feature_1', 'feature_49']"
77018,0,0,0,1,0.15451120028464813,"['feature_1', 'feature_0', 'feature_23', 'feature_22', 'feature_40']"
40889,0,1,0,0,0.24244060177912952,"['feature_12', 'feature_13', 'feature_37', 'feature_36', 'feature_48']"
95334,0,0,0,1,0.19609300595173437,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_13']"
66956,0,0,0,1,0.3955029439441567,"['feature_1', 'feature_0', 'feature_49', 'feature_48', 'feature_40']"
828,1,0,0,0,0.9409007031922485,"['feature_41', 'feature_40', 'feature_49', 'feature_48', 'feature_26']"
74572,0,1,0,0,0.28442685087550196,"['feature_26', 'feature_27', 'feature_41', 'feature_40', 'feature_5']"
23264,0,0,0,1,0.4046090582186142,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_5']"
56660,0,1,0,0,0.33758042668761973,"['feature_49', 'feature_48', 'feature_0', 'feature_1', 'feature_40']"
68130,1,0,0,0,0.6299721928725274,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_27']"
49762,0,0,0,1,0.4830251312320849,"['feature_4', 'feature_5', 'feature_12', 'feature_13', 'feature_47']"
19289,1,0,0,0,0.6519150367349963,"['feature_40', 'feature_41', 'feature_27', 'feature_26', 'feature_49']"
53464,1,0,0,0,0.6458645921774961,"['feature_47', 'feature_46', 'feature_26', 'feature_27', 'feature_0']"
31959,1,0,0,0,0.5704030731896033,"['feature_0', 'feature_1', 'feature_48', 'feature_49', 'feature_37']"
16821,1,0,0,0,0.5389482761093858,"['feature_41', 'feature_40', 'feature_49', 'feature_48', 'feature_5']"
87677,0,0,1,0,0.828378734632834,"['feature_26', 'feature_27', 'feature_40', 'feature_41', 'feature_1']"
23491,1,0,0,0,0.7009862264450613,"['feature_12', 'feature_13', 'feature_26', 'feature_27', 'feature_41']"
27148,0,0,1,0,0.5901290392227314,"['feature_41', 'feature_40', 'feature_47', 'feature_46', 'feature_0']"
85434,0,1,0,0,0.4725248079542851,"['feature_41', 'feature_40', 'feature_47', 'feature_46', 'feature_27']"
29918,0,0,1,0,0.5059137913548959,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_5']"
93377,0,0,1,0,0.7910250138782157,"['feature_40', 'feature_41', 'feature_1', 'feature_0', 'feature_13']"
37863,0,0,1,0,0.5657525983361876,"['feature_0', 'feature_1', 'feature_27', 'feature_26', 'feature_41']"
96791,0,0,0,1,0.3251096510149489,"['feature_46', 'feature_47', 'feature_27', 'feature_26', 'feature_36']"
67046,0,1,0,0,0.39860589888302334,"['feature_41', 'feature_40', 'feature_46', 'feature_47', 'feature_48']"
58614,0,0,0,1,0.03496883300816777,"['feature_27', 'feature_26', 'feature_0', 'feature_1', 'feature_4']"
37565,1,0,0,0,0.9043644344406302,"['feature_13', 'feature_12', 'feature_22', 'feature_23', 'feature_4']"
95211,0,0,0,1,0.39008776462631833,"['feature_12', 'feature_13', 'feature_27', 'feature_26', 'feature_47']"
15607,0,0,0,1,0.24491703663600073,"['feature_49', 'feature_48', 'feature_40', 'feature_41', 'feature_4']"
62179,1,0,0,0,0.6593589752120428,"['feature_40', 'feature_41', 'feature_5', 'feature_4', 'feature_26']"
78130,0,0,1,0,0.7256912416115362,"['feature_47', 'feature_46', 'feature_12', 'feature_13', 'feature_0']"
89605,0,0,0,1,0.1439946334288116,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_48']"
67464,0,0,0,1,0.034588240413218986,"['feature_47', 'feature_46', 'feature_49', 'feature_48', 'feature_12']"
83877,0,0,1,0,0.6454347779883817,"['feature_40', 'feature_41', 'feature_37', 'feature_36', 'feature_46']"
38969,0,0,0,1,0.20910588509655262,"['feature_48', 'feature_49', 'feature_5', 'feature_4', 'feature_47']"
62917,0,0,0,1,0.1100170412302121,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_4']"
43383,0,1,0,0,0.35491504536813073,"['feature_13', 'feature_12', 'feature_5', 'feature_4', 'feature_0']"
44643,0,0,1,0,0.584701827281941,"['feature_49', 'feature_48', 'feature_37', 'feature_36', 'feature_47']"
67023,0,0,0,1,0.31541825503265836,"['feature_46', 'feature_47', 'feature_12', 'feature_13', 'feature_36']"
6751,0,0,1,0,0.6659484432945252,"['feature_4', 'feature_5', 'feature_12', 'feature_13', 'feature_0']"
71193,1,0,0,0,0.8421065758989081,"['feature_13', 'feature_12', 'feature_6', 'feature_7', 'feature_41']"
84467,1,0,0,0,0.5601000184186627,"['feature_0', 'feature_1', 'feature_47', 'feature_46', 'feature_40']"
69849,0,1,0,0,0.2943950874400845,"['feature_46', 'feature_47', 'feature_49', 'feature_48', 'feature_13']"
59375,0,0,0,1,0.4496084044383596,"['feature_41', 'feature_40', 'feature_12', 'feature_13', 'feature_49']"
6698,0,0,0,1,0.16798788100020332,"['feature_26', 'feature_27', 'feature_13', 'feature_12', 'feature_49']"
19845,0,1,0,0,0.3660424018091044,"['feature_48', 'feature_49', 'feature_1', 'feature_0', 'feature_46']"
5932,0,0,0,1,0.18553272520040345,"['feature_47', 'feature_46', 'feature_27', 'feature_26', 'feature_13']"
24692,0,1,0,0,0.41162257141054637,"['feature_40', 'feature_41', 'feature_46', 'feature_47', 'feature_4']"
89624,0,0,0,1,0.4301945631262208,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_4']"
86524,0,0,0,1,0.4220308335347776,"['feature_40', 'feature_41', 'feature_27', 'feature_26', 'feature_46']"
86067,0,0,0,1,0.10549367680726067,"['feature_41', 'feature_40', 'feature_5', 'feature_4', 'feature_0']"
77820,0,0,0,1,0.2799110761859769,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_27']"
31167,0,0,0,1,0.124043691724374,"['feature_49', 'feature_48', 'feature_12', 'feature_13', 'feature_6']"
3874,1,0,0,0,0.966500760072332,"['feature_40', 'feature_41', 'feature_27', 'feature_26', 'feature_13']"
16354,0,0,0,1,0.0727216294547531,"['feature_26', 'feature_27', 'feature_41', 'feature_40', 'feature_37']"
24494,0,1,0,0,0.4778068304830556,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_40']"
79085,1,0,0,0,0.9357419951945212,"['feature_4', 'feature_5', 'feature_48', 'feature_49', 'feature_46']"
89120,1,0,0,0,0.7722139483805651,"['feature_47', 'feature_46', 'feature_6', 'feature_7', 'feature_36']"
32592,1,0,0,0,0.9818609485370721,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_1']"
53607,0,0,1,0,0.7733300009351405,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_40']"
15837,1,0,0,0,0.9431522782678188,"['feature_40', 'feature_41', 'feature_49', 'feature_48', 'feature_26']"
49765,1,0,0,0,0.6612037625578445,"['feature_37', 'feature_36', 'feature_27', 'feature_26', 'feature_40']"
78841,1,0,0,0,0.7830032677616963,"['feature_49', 'feature_48', 'feature_46', 'feature_47', 'feature_13']"
21693,1,0,0,0,0.9365391759267079,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_12']"
91765,0,0,0,1,0.3193256211860867,"['feature_40', 'feature_41', 'feature_26', 'feature_27', 'feature_49']"
20683,0,1,0,0,0.3408407213564241,"['feature_40', 'feature_41', 'feature_13', 'feature_12', 'feature_47']"
73403,1,0,0,0,0.8198749597878182,"['feature_49', 'feature_48', 'feature_47', 'feature_46', 'feature_41']"
72483,0,0,0,1,0.41214403282172135,"['feature_46', 'feature_47', 'feature_4', 'feature_5', 'feature_48']"
22668,0,0,0,1,0.05869222456027365,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_0']"
16950,0,1,0,0,0.3724596476363369,"['feature_41', 'feature_40', 'feature_27', 'feature_26', 'feature_47']"
73443,0,0,1,0,0.7834481090900984,"['feature_12', 'feature_13', 'feature_49', 'feature_48', 'feature_37']"
38675,0,0,0,1,0.17200593944246628,"['feature_40', 'feature_41', 'feature_1', 'feature_0', 'feature_5']"
72407,1,0,0,0,0.6482130660888693,"['feature_40', 'feature_41', 'feature_1', 'feature_0', 'feature_12']"
41403,1,0,0,0,0.8870924015328652,"['feature_49', 'feature_48', 'feature_1', 'feature_0', 'feature_22']"
64071,0,1,0,0,0.3859064589880367,"['feature_48', 'feature_49', 'feature_27', 'feature_26', 'feature_47']"
45295,0,0,0,1,0.4653051180921588,"['feature_1', 'feature_0', 'feature_26', 'feature_27', 'feature_46']"
70129,0,1,0,0,0.4644855273644594,"['feature_46', 'feature_47', 'feature_7', 'feature_6', 'feature_13']"
45609,0,0,0,1,0.4081145253351633,"['feature_47', 'feature_46', 'feature_13', 'feature_12', 'feature_6']"
18370,1,0,0,0,0.9458122049413222,"['feature_6', 'feature_7', 'feature_4', 'feature_5', 'feature_34']"
62527,0,1,0,0,0.20648350064386015,"['feature_26', 'feature_27', 'feature_47', 'feature_46', 'feature_12']"
3795,0,0,0,1,0.026634842882702684,"['feature_13', 'feature_12', 'feature_40', 'feature_41', 'feature_47']"
56322,0,0,1,0,0.5387095436991038,"['feature_47', 'feature_46', 'feature_41', 'feature_40', 'feature_48']"
99900,0,0,0,1,0.2435818028554916,"['feature_49', 'feature_48', 'feature_26', 'feature_27', 'feature_1']"
68496,0,1,0,0,0.4097046743409487,"['feature_0', 'feature_1', 'feature_47', 'feature_46', 'feature_41']"
60976,0,0,0,1,0.30375010632278765,"['feature_40', 'feature_41', 'feature_5', 'feature_4', 'feature_46']"
2351,0,0,0,1,0.005702954564019696,"['feature_46', 'feature_47', 'feature_26', 'feature_27', 'feature_48']"
23175,1,0,0,0,0.5705433440566056,"['feature_13', 'feature_12', 'feature_1', 'feature_0', 'feature_47']"
86644,0,0,1,0,0.5884429814653896,"['feature_13', 'feature_12', 'feature_46', 'feature_47', 'feature_26']"
61661,0,0,0,1,0.4935088025014164,"['feature_49', 'feature_48', 'feature_40', 'feature_41', 'feature_12']"
7663,0,1,0,0,0.4228075983846251,"['feature_46', 'feature_47', 'feature_27', 'feature_26', 'feature_1']"
11754,0,1,0,0,0.4908454594332366,"['feature_27', 'feature_26', 'feature_40', 'feature_41', 'feature_1']"
19980,0,1,0,0,0.28973988033986026,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_0']"
80925,0,0,0,1,0.28004801156567555,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_1']"
20571,0,0,0,1,0.16253878625096474,"['feature_4', 'feature_5', 'feature_26', 'feature_27', 'feature_22']"
15790,0,0,1,0,0.80963064367594,"['feature_0', 'feature_1', 'feature_41', 'feature_40', 'feature_27']"
53230,0,0,0,1,0.10945514620336892,"['feature_27', 'feature_26', 'feature_40', 'feature_41', 'feature_46']"
86536,1,0,0,0,0.5172412748001076,"['feature_40', 'feature_41', 'feature_0', 'feature_1', 'feature_34']"
84295,1,0,0,0,0.5716606201692348,"['feature_0', 'feature_1', 'feature_40', 'feature_41', 'feature_23']"
67129,1,0,0,0,0.7666159614515357,"['feature_46', 'feature_47', 'feature_40', 'feature_41', 'feature_5']"
73659,1,0,0,0,0.9390785766299506,"['feature_47', 'feature_46', 'feature_5', 'feature_4', 'feature_1']"
43670,0,0,0,1,0.4090881196461282,"['feature_40', 'feature_41', 'feature_48', 'feature_49', 'feature_13']"
25129,0,0,0,1,0.3960026703855125,"['feature_27', 'feature_26', 'feature_37', 'feature_36', 'feature_48']"
86935,0,1,0,0,0.16608997332138056,"['feature_46', 'feature_47', 'feature_0', 'feature_1', 'feature_27']"
73184,0,0,1,0,0.8221649581893571,"['feature_46', 'feature_47', 'feature_41', 'feature_40', 'feature_27']"
11904,0,0,0,1,0.42256941049150964,"['feature_40', 'feature_41', 'feature_5', 'feature_4', 'feature_27']"
85411,0,0,0,1,0.07678388776385646,"['feature_12', 'feature_13', 'feature_27', 'feature_26', 'feature_41']"
30114,1,0,0,0,0.6401990666932329,"['feature_47', 'feature_46', 'feature_48', 'feature_49', 'feature_4']"
32148,1,0,0,0,0.6073765090087733,"['feature_26', 'feature_27', 'feature_48', 'feature_49', 'feature_46']"
62275,0,0,1,0,0.5863943828580198,"['feature_13', 'feature_12', 'feature_0', 'feature_1', 'feature_47']"
66142,0,1,0,0,0.48754418875639893,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_26']"
5038,1,0,0,0,0.8512058044813359,"['feature_41', 'feature_40', 'feature_26', 'feature_27', 'feature_36']"
32468,0,1,0,0,0.34380856232755796,"['feature_13', 'feature_12', 'feature_47', 'feature_46', 'feature_27']"
41009,1,0,0,0,0.5373940171236272,"['feature_48', 'feature_49', 'feature_46', 'feature_47', 'feature_1']"
87747,0,1,0,0,0.46665620986125245,"['feature_26', 'feature_27', 'feature_22', 'feature_23', 'feature_0']"
88769,1,0,0,0,0.5815653450425093,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_7']"
74277,0,0,0,1,0.1224022096865791,"['feature_47', 'feature_46', 'feature_0', 'feature_1', 'feature_7']"
96067,0,0,0,1,0.17545496261243212,"['feature_12', 'feature_13', 'feature_41', 'feature_40', 'feature_1']"
22492,0,0,0,1,0.14988098523852653,"['feature_48', 'feature_49', 'feature_37', 'feature_36', 'feature_5']"
19732,0,0,0,1,0.20560233645677614,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_40']"
51808,1,0,0,0,0.7344520490474952,"['feature_1', 'feature_0', 'feature_13', 'feature_12', 'feature_27']"
70306,0,0,0,1,0.16633660711462256,"['feature_26', 'feature_27', 'feature_5', 'feature_4', 'feature_49']"
642,1,0,0,0,0.7029294042538937,"['feature_40', 'feature_41', 'feature_5', 'feature_4', 'feature_1']"
67139,1,0,0,0,0.6708972476651053,"['feature_46', 'feature_47', 'feature_48', 'feature_49', 'feature_5']"
95388,1,0,0,0,0.8139182982338253,"['feature_41', 'feature_40', 'feature_47', 'feature_46', 'feature_37']"
89392,1,0,0,0,0.7505622838709559,"['feature_12', 'feature_13', 'feature_46', 'feature_47', 'feature_48']"
65863,0,0,0,1,0.017345323295536407,"['feature_13', 'feature_12', 'feature_48', 'feature_49', 'feature_41']"
47817,0,0,0,1,0.07313911911332405,"['feature_0', 'feature_1', 'feature_46', 'feature_47', 'feature_12']"
67624,0,0,0,1,0.33842389192755457,"['feature_46', 'feature_47', 'feature_7', 'feature_6', 'feature_12']"
97206,0,0,1,0,0.733779201140263,"['feature_1', 'feature_0', 'feature_48', 'feature_49', 'feature_46']"
2290,0,0,0,1,0.07801405913026833,"['feature_0', 'feature_1', 'feature_4', 'feature_5', 'feature_6']"
13600,1,0,0,0,0.5619828428149689,"['feature_46', 'feature_47', 'feature_12', 'feature_13', 'feature_37']"
43941,1,0,0,0,0.8115406796735252,"['feature_12', 'feature_13', 'feature_49', 'feature_48', 'feature_41']"
6757,1,0,0,0,0.6581329830638342,"['feature_46', 'feature_47', 'feature_49', 'feature_48', 'feature_40']"
27466,0,0,1,0,0.6972093212436085,"['feature_27', 'feature_26', 'feature_0', 'feature_1', 'feature_4']"
26063,1,0,0,0,0.9217468326408143,"['feature_13', 'feature_12', 'feature_7', 'feature_6', 'feature_47']"
9548,1,0,0,0,0.8889353742260117,"['feature_48', 'feature_49', 'feature_12', 'feature_13', 'feature_5']"
19966,0,0,0,1,0.12535285025574436,"['feature_46', 'feature_47', 'feature_13', 'feature_12', 'feature_23']"
96723,0,0,1,0,0.9091465505601769,"['feature_49', 'feature_48', 'feature_5', 'feature_4', 'feature_27']"
87857,0,0,0,1,0.47995815207614845,"['feature_5', 'feature_4', 'feature_12', 'feature_13', 'feature_41']"
19117,0,0,0,1,0.14488146314373804,"['feature_12', 'feature_13', 'feature_40', 'feature_41', 'feature_48']"
90271,1,0,0,0,0.9297911112622582,"['feature_49', 'feature_48', 'feature_13', 'feature_12', 'feature_0']"
15470,0,0,0,1,0.36977433485818745,"['feature_41', 'feature_40', 'feature_13', 'feature_12', 'feature_48']"
76033,0,0,1,0,0.7316663368424395,"['feature_41', 'feature_40', 'feature_5', 'feature_4', 'feature_0']"
43586,1,0,0,0,0.8809799985739989,"['feature_26', 'feature_27', 'feature_36', 'feature_37', 'feature_48']"
99574,0,0,0,1,0.25696194298494396,"['feature_1', 'feature_0', 'feature_7', 'feature_6', 'feature_37']"
10309,1,0,0,0,0.8511087436768651,"['feature_49', 'feature_48', 'feature_27', 'feature_26', 'feature_7']"
72121,0,1,0,0,0.1743343642401942,"['feature_47', 'feature_46', 'feature_48', 'feature_49', 'feature_40']"
52345,0,0,0,1,0.48674108816117506,"['feature_47', 'feature_46', 'feature_49', 'feature_48', 'feature_13']"
88303,0,1,0,0,0.11630231186711358,"['feature_4', 'feature_5', 'feature_12', 'feature_13', 'feature_27']"
59535,0,0,0,1,0.2834531772369232,"['feature_13', 'feature_12', 'feature_49', 'feature_48', 'feature_0']"
17244,0,0,0,1,0.10941771854784335,"['feature_7', 'feature_6', 'feature_41', 'feature_40', 'feature_27']"
54785,1,0,0,0,0.5523595683839345,"['feature_7', 'feature_6', 'feature_1', 'feature_0', 'feature_46']"
8824,0,0,1,0,0.749385752658477,"['feature_41', 'feature_40', 'feature_0', 'feature_1', 'feature_12']"
4498,1,0,0,0,0.8983180030515758,"['feature_48', 'feature_49', 'feature_7', 'feature_6', 'feature_5']"
6517,1,0,0,0,0.8006256385034239,"['feature_40', 'feature_41', 'feature_12', 'feature_13', 'feature_48']"
77178,1,0,0,0,0.5031530273252582,"['feature_13', 'feature_12', 'feature_4', 'feature_5', 'feature_26']"
13655,1,0,0,0,0.9146158685922153,"['feature_26', 'feature_27', 'feature_36', 'feature_37', 'feature_49']"
62728,0,0,0,1,0.1492599233402728,"['feature_26', 'feature_27', 'feature_0', 'feature_1', 'feature_49']"
96407,1,0,0,0,0.8922247542304649,"['feature_47', 'feature_46', 'feature_48', 'feature_49', 'feature_7']"
7926,0,0,1,0,0.6085076308400237,"['feature_13', 'feature_12', 'feature_1', 'feature_0', 'feature_40']"
92663,0,0,1,0,0.5478819457356574,"['feature_48', 'feature_49', 'feature_47', 'feature_46', 'feature_41']"
37540,0,0,0,1,0.15744943344111575,"['feature_27', 'feature_26', 'feature_49', 'feature_48', 'feature_47']"
70222,0,0,0,1,0.4533324559796351,"['feature_40', 'feature_41', 'feature_13', 'feature_12', 'feature_5']"
96872,1,0,0,0,0.6829339962558661,"['feature_40', 'feature_41', 'feature_0', 'feature_1', 'feature_13']"
59477,0,0,0,1,0.10439223549758013,"['feature_41', 'feature_40', 'feature_46', 'feature_47', 'feature_37']"
83818,0,0,0,1,0.01918523819710427,"['feature_47', 'feature_46', 'feature_41', 'feature_40', 'feature_13']"
55542,0,0,0,1,0.30362083001259227,"['feature_47', 'feature_46', 'feature_5', 'feature_4', 'feature_36']"
59636,1,0,0,0,0.6618608862975807,"['feature_4', 'feature_5', 'feature_46', 'feature_47', 'feature_41']"
19864,0,0,0,1,0.2120540803210372,"['feature_37', 'feature_36', 'feature_40', 'feature_41', 'feature_46']"
